,PLAYER,GP,MIN,DIST.FEET,DIST.MILES,DIST.MILESOFF,DIST.MILESDEF,AVGSPEED,AVGSPEEDOFF,AVGSPEEDDEF,LESSTHAN5FT.FGM,LESSTHAN5FT.FGA,LESSTHAN5FT.FG%,5-9FT.FGM,5-9FT.FGA,5-9FT.FG%,10-14FT.FGM,10-14FT.FGA,10-14FT.FG%,15-19FT.FGM,15-19FT.FGA,15-19FT.FG%,20-24FT.FGM,20-24FT.FGA,20-24FT.FG%,25-29FT.FGM,25-29FT.FGA,25-29FT.FG%,UNNAMED:0,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,AGE,SCREENASSISTS,SCREENASSISTSPTS,DEFLECTIONS,OFFLOOSEBALLSRECOVERED,DEFLOOSEBALLSRECOVERED,LOOSEBALLSRECOVERED,%LOOSEBALLSRECOVEREDOFF,%LOOSEBALLSRECOVEREDDEF,CHARGESDRAWN,CONTESTED2PTSHOTS,CONTESTED3PTSHOTS,CONTESTEDSHOTS,TEAM,W,L,PASSESMADE,PASSESRECEIVED,SECONDARYAST,POTENTIALAST,ASTPTSCREATED.1,ASTADJ,ASTTOPASS%,ASTTOPASS%ADJ,TOTALMIN,Player,2020/21
43,Cameron Johnson,60,24.0,9737.8,1.84,1.02,0.83,4.39,4.8,3.95,0.8544153281560675,1.3,69.6,0.2,0.4,59.1,0.13976194237515863,0.4,33.3,0.13976194237515863,0.3,44.4,1.0296194171811581,2.7,43.3,0.8,2.9,26.9,195,9.6,3.4,8.1,42.0,1.3862943611198906,5.6,34.9,0.8,1.0,84.7,0.6418538861723947,1.6486586255873816,1.7833912195575383,0.7,0.6418538861723947,0.371563556432483,1.4,17.7,0,0,2.9,25,0.371563556432483,0.6,0.974559639998131,0.2,0.3,0.5596157879354227,40.0,60.0,0.08,1.7316555451583497,1.2669476034873244,4.8,PHX,43,17,3.517497837358316,20.8,0.2,2.6,3.7,1.3083328196501787,6.6,8.3,1440.0,Cameron Johnson,4235160
44,Cameron Payne,60,18.0,7156.9,1.36,0.74,0.61,4.28,4.66,3.89,1.0986122886681098,1.8,54.5,0.4,0.9,47.2,0.5877866649021191,0.8,48.9,0.1823215567939546,0.3,50.0,0.47000362924573563,0.7,44.2,1.0,2.1,46.0,231,8.4,3.2,6.6,48.4,1.2237754316221157,2.8,44.0,0.8,0.9,89.3,0.47000362924573563,1.6486586255873816,1.7578579175523736,1.0,0.7884573603642703,0.47000362924573563,1.6,18.3,1,0,3.0,26,0.1823215567939546,0.2,1.2809338454620642,0.2,0.1,0.5877866649021191,60.9,39.1,0.13,1.5260563034950492,1.4816045409242156,3.6,PHX,42,18,4.290459441148391,35.9,0.5,6.8,9.4,2.2823823856765264,10.0,12.2,1080.0,Cameron Payne,1977011
45,Caris LeVert,47,31.6,12410.6,2.35,1.28,1.07,4.19,4.75,3.67,1.4594977651431855,5.0,59.2,0.8,2.5,33.6,1.0377239189930973,3.1,50.7,0.37548427589622857,1.1,41.2,0.5209012757547322,1.9,34.5,1.2,3.8,32.4,42,20.2,7.6,17.3,44.1,1.1153490810236335,5.5,32.6,3.1,3.8,81.1,0.5863792051342391,1.6943373562205866,1.8310613215756684,2.2,0.9535621266713865,0.5209012757547322,2.2,37.4,6,0,-0.1,26,0.10788896201118492,0.2,1.2865439583528309,0.3,0.6,0.7057259627668055,36.4,63.6,0.06,1.3475798489392001,1.3475798489392001,5.0,IND,24,23,3.8311149445415422,51.1,0.6,8.2,13.2,2.1013516513155803,13.2,15.8,1485.2,Caris LeVert,16203704
46,Carmelo Anthony,69,24.5,8195.7,1.55,0.84,0.71,3.61,3.75,3.46,0.46232113307371925,0.9,50.8,0.3,0.7,37.3,0.9039702474861144,2.1,44.9,0.9039702474861144,2.2,46.1,0.9039702474861144,2.5,39.8,1.0,2.8,37.5,116,13.4,4.7,11.3,42.1,1.3328505282691117,4.7,40.9,2.0,2.2,89.0,0.5508309583796898,1.5728586056526355,1.714716792106739,0.9,0.7073318155519017,0.6321398324519215,2.1,22.1,0,0,-0.3,37,0.8426222235816039,2.2,0.9039702474861144,0.1,0.2,0.36520984638856974,42.9,57.1,0.0,1.2933283703317722,1.5728586056526355,4.4,POR,39,30,3.2169147194839987,21.9,0.1,2.5,3.8,1.2092648989077013,9.3,10.0,1690.5,Carmelo Anthony,2564753
47,Cedi Osman,59,25.6,10085.5,1.91,1.05,0.86,4.2,4.5,3.88,1.1344217413648205,2.8,51.8,0.3,0.9,32.7,0.24783616390458127,0.4,44.0,0.0,0.2,20.0,0.6118015411059929,1.9,32.4,1.1,3.6,30.3,176,10.4,3.7,9.9,37.4,1.2210142701807878,5.5,30.6,1.3,1.6,80.0,0.6118015411059929,1.5968591302272404,1.7546199222785983,1.4,0.8178506590609026,0.24783616390458127,2.0,20.7,2,0,-5.5,26,0.3519764231571782,0.6,1.039613947906154,0.2,0.2,0.44628710262841953,58.3,41.7,0.1,1.261651915912614,1.261651915912614,3.6,CLE,17,42,3.768801962256106,33.2,0.4,5.3,7.6,1.8250531973275186,9.8,12.2,1510.4,Cedi Osman,8840580
48,Chasson Randle,41,20.4,8266.4,1.57,0.88,0.68,4.34,4.77,3.89,0.9509762898620452,1.4,64.9,0.1,0.6,22.7,0.16251892949777494,0.2,25.0,0.16251892949777494,0.3,23.1,0.4248831939652659,1.0,32.6,0.8,2.2,33.7,313,6.5,2.2,5.8,38.8,1.07880966137193,3.2,33.8,0.9,1.2,79.2,0.3022808718729337,1.4294665329850995,1.5105920777974677,1.1,0.6325225587435105,0.16251892949777494,1.6,12.4,0,0,-6.5,28,0.16251892949777494,0.2,1.1370785694959058,0.1,0.2,0.4248831939652659,33.3,66.7,0.05,0.9509762898620452,1.5488132906176655,3.0,ORL,10,31,4.03580110660949,35.9,0.2,4.4,4.9,1.6211339521972916,5.7,7.2,836.4,Chasson Randle,279927
50,Chris Boucher,60,24.2,9764.4,1.85,0.97,0.88,4.26,4.55,3.96,1.6703541786408784,4.4,65.9,0.3,0.7,41.0,0.13868338753395063,0.1,42.9,0.13868338753395063,0.2,46.2,0.368995428326773,1.0,32.2,1.2,3.0,39.8,107,13.6,4.8,9.3,51.4,1.1729170143886247,3.9,38.3,2.5,3.2,78.8,1.38007672450902,2.096851095575348,2.3948854887354667,0.8,0.6379314579574986,1.341936508489493,2.8,29.8,12,0,1.6,28,1.4168155501547774,5.2,0.9694005571881036,0.2,0.3,0.5560675878793254,46.7,53.3,0.03,2.568756468658901,1.8950517318218223,11.8,TOR,25,35,3.7175954074765425,20.8,0.1,1.6,2.8,1.0242923847556207,3.9,4.5,1452.0,Chris Boucher,6500000
51,Chris Paul,70,31.4,10861.4,2.06,1.15,0.91,3.73,4.19,3.27,0.5234840206379141,1.0,61.8,0.7,1.2,56.6,1.0418284768179322,3.0,52.2,1.1196214647574532,3.5,52.4,0.4531425312796691,0.9,50.8,1.1,2.9,39.8,71,16.4,6.3,12.6,49.9,1.0005382078803164,3.7,39.5,2.4,2.6,93.4,0.37747619820593153,1.7405779129265473,1.8179526901049863,2.2,0.9574693506944936,0.2956123281277584,2.4,37.9,25,1,4.4,36,0.2956123281277584,0.7,1.3522829857111902,0.5,0.6,0.8158719841271078,48.7,51.3,0.04,0.7089452974365367,1.0005382078803164,2.4,PHX,49,21,4.222220395675475,64.7,1.0,17.3,22.4,2.5590525344775066,15.2,17.8,2198.0,Chris Paul,35000000
52,Christian Wood,41,32.3,11856.5,2.25,1.19,1.05,3.94,4.16,3.7,1.8307221511581269,6.5,72.2,0.6,1.8,34.2,0.3686769344462408,1.0,41.5,0.28845576688109115,0.9,28.9,0.5767177175746939,1.8,41.7,1.3,3.6,36.7,37,21.0,8.0,15.6,51.4,1.1370785694959058,5.0,37.4,3.0,4.8,63.1,1.1370785694959058,2.271455398103749,2.4595623801268323,2.0,0.6374446359489389,0.8490654260263681,2.1,39.2,19,0,-2.4,25,1.1370785694959058,4.5,0.8490654260263681,0.5,0.3,0.6374446359489389,65.6,34.4,0.02,2.248191020928247,1.6119116304549785,11.2,HOU,12,29,3.819513852642752,36.7,0.3,3.5,4.6,1.2061376420354781,4.3,5.3,1324.3,Christian Wood,13015874
54,Clint Capela,63,30.1,11490.6,2.18,1.16,1.02,4.09,4.33,3.85,2.10121278564218,9.4,64.2,0.4,1.4,32.2,0.0,0.2,27.3,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,86,15.2,6.6,11.0,59.4,0.0,0.0,0.0,2.1,3.6,57.3,1.890286055463919,2.5242657808250932,2.8960771198342226,1.2,0.6082477367734589,1.2214275534157897,2.3,40.6,48,1,4.0,27,1.7956279460059754,9.2,0.9837320126696875,0.5,0.4,0.7306413849875257,59.6,40.4,0.02,2.475169474510142,1.1096256158460926,10.8,ATL,34,29,3.6916165685835116,20.2,0.3,1.7,2.3,0.9379807047567682,2.4,3.9,1896.3000000000002,Clint Capela,18000000
56,Cody Martin,52,16.3,6961.1,1.32,0.69,0.63,4.55,4.83,4.28,1.1658312632581607,1.8,56.5,0.2,0.2,66.7,0.1995546239177301,0.3,27.3,0.1995546239177301,0.2,33.3,0.5083686200729385,1.1,28.3,0.0,0.2,20.0,415,4.0,1.6,3.6,44.1,0.5083686200729385,1.1,27.6,0.5,0.8,58.1,1.1658312632581607,1.7295359215489248,2.06008360077208,0.8,0.934528319423936,0.3658353133373967,1.0,12.2,1,0,-0.1,25,0.5083686200729385,0.7,1.4616066910039027,0.3,0.1,0.7439802463591775,69.2,30.8,0.15,1.4090398451088613,1.5591128285465845,3.1,CHA,26,26,3.6575660459666928,13.0,0.2,3.2,4.4,1.7295359215489248,9.7,12.2,847.6,Cody Martin,1517981
57,Cody Zeller,48,20.9,8505.9,1.61,0.88,0.73,4.33,4.77,3.9,1.873640750686655,5.0,63.6,0.3,0.9,39.0,0.15892395857991598,0.2,50.0,0.15892395857991598,0.1,75.0,0.0,0.2,0.0,0.1,0.4,20.0,200,9.4,3.8,6.8,55.9,0.15892395857991598,0.6,14.3,1.8,2.5,71.4,1.6688797353855562,2.149311221640322,2.5426186937950024,1.1,0.7097549169596059,0.5241338049684858,2.5,22.0,8,0,0.9,28,1.7317825642325515,6.2,1.227147168449485,0.4,0.1,0.7097549169596059,75.0,25.0,0.15,2.3651779426355297,1.3681888574876173,7.3,CHA,21,27,3.7895038918564143,19.7,0.2,2.9,4.7,1.5664205273504097,7.1,8.6,1003.1999999999999,Cody Zeller,15415730
60,Cory Joseph,63,22.9,9368.4,1.77,0.95,0.83,4.42,4.73,4.11,1.1634236983324118,2.0,68.2,0.5,1.1,44.4,0.38636092679812206,0.8,32.1,0.2733882611946361,0.5,36.4,0.5799931524885621,1.1,44.8,0.3,1.1,30.0,236,8.2,3.2,6.8,46.9,0.7421452665515215,2.1,34.1,1.1,1.4,81.8,0.6643522786120005,1.4216867950556882,1.5953655605954222,1.3,0.9447041800973471,0.38636092679812206,2.2,18.8,2,0,-3.1,29,0.2733882611946361,0.6,1.1634236983324118,0.5,0.3,0.8143208709541896,62.3,37.7,0.05,1.529467982315998,1.4589196376178493,4.4,DET,25,38,3.925469315154298,35.1,0.4,6.3,8.7,1.9862579201075954,10.7,12.8,1442.6999999999998,Cory Joseph,12600000
61,D'Angelo Russell,42,28.5,10791.0,2.04,1.13,0.92,4.02,4.48,3.58,1.0628942060660302,2.5,59.4,0.6,1.2,52.9,0.4089677386593665,1.5,30.0,0.7593290874412465,2.4,37.3,1.0628942060660302,2.9,50.0,1.7,4.8,35.8,53,19.0,6.7,15.5,43.1,1.5396928784445947,7.4,38.7,2.7,3.5,76.5,0.4089677386593665,1.3623251710068942,1.4549362938420543,2.7,0.8710731258808618,0.4089677386593665,1.6,32.7,6,0,-4.6,25,0.32132043160061075,0.6,1.1859160205786934,0.4,0.3,0.6335089142402142,55.2,44.8,0.07,1.2237754316221157,1.3941580975801053,4.3,MIN,16,26,4.085710908029302,58.4,0.6,10.5,15.0,2.286669637688146,12.6,15.2,1197.0,D'Angelo Russell,28649250
63,Damian Jones,39,14.0,5467.5,1.04,0.54,0.49,4.21,4.35,4.06,1.580450375560848,1.9,75.0,0.1,0.2,62.5,0.22884157242884745,0.2,62.5,0.22884157242884745,0.2,33.3,0.0,0.0,100,0.0,0.1,0.0,385,4.7,1.8,2.6,68.0,0.0,0.1,20.0,1.1,1.5,72.4,1.198242129616951,1.895690392076287,2.1940449244188396,0.7,0.5717863235556778,1.0296194171811581,2.0,11.9,1,0,-1.7,26,2.0393633181124255,6.0,1.0296194171811581,0.1,0.1,0.4149438520627081,50.0,50.0,0.0,2.276534415794103,1.5260563034950492,4.8,SAC,24,15,3.553714074197759,10.5,0.1,1.6,1.9,1.1174807729724925,5.6,6.4,546.0,Damian Jones,1487284
